imdb_id,name,total_gross,total_num_of_shows,avg_ticket_price,tota_num_of_attendees
tt2376024,"VENUS and SERENA (Doc Night at The New Parkway) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/412001"">Purchase Tickets Online</a>",181,1,8.0,22.625
tt2380247,CENTRAL PARK FIVE (Doc Night at The New Parkway),156,1,6.0,26.0
tt2381941,FOCUS,86,1,8.0,10.75
tt2408586,"GROWING CITIES, presented by Institute for Urban Homesteading (<a target=”_blank” href=http://brownpapertickets.com/event/595363>Purchase Tickets Online</a>)",631,1,8.0,78.875
tt2417154,FILMAGE: THE STORY OF THE DESCENDENTS/ALL (<a target=”_blank” href=http://www.brownpapertickets.com/event/454840>Purchase Tickets Online</a>),1064,1,8.0,133.0
tt2446600,NEXT GOAL WINS (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/663539>Purchase Tickets Online</a>),340,1,8.0,42.5
tt2458698,"A WILL FOR THE WOODS, featuring a post-film Q&A with co-director  Jeremy Kaplan (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/775815>Purchase Tickets Online</a>)",95,1,8.0,11.875
tt2489734,The San Francisco Jewish Film Festival Presents: THE TRIALS OF MUHAMMAD ALI (<a target=”_blank” href=http://prod3.agileticketing.net/websales/pages/list.aspx?epguid=72bbe5d9-7a73-4f48-af9e-bbebd6cde988&mdyr=8%2F2%2F2013~0&>Purchase Tickets Online!</a>),232,1,6.0,38.6666666666667
tt2492002,"THE HOMESTRETCH, featuring a post-film panel discussion (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/881207>Purchase Tickets Online</a>)",600,1,10.0,60.0
tt2520398,"ASSAULTED: CIVIL RIGHTS UNDER FIRE (<a target=""_blank"" href=""http://www.tugg.com/events/4674"">Purchase Tickets Online</a>)",648,1,12.0,54.0
tt2525342,"A FRAGILE TRUST, co-presented by The Berkeley FILM Foundation and featuring a post-film Q&A with director Samantha Grant (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/764271>Purchase Tickets Online</a>)",320,1,10.0,32.0
tt2549138,LITTLE HOPE WAS ARSON (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/903448>Purchase Tickets Online</a>),103,1,8.0,12.875
tt2637848,"SIRIUS, inspired by the work of Dr. Steven Greer (Doc Night at The New Parkway) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/404888"">Purchase Tickets Online</a>",410,1,8.0,51.25
tt2663896,"CITY OF PHOTOS, followed by Q&A with Filmmaker Nishtha Jain (<a target=”_blank” href=http://brownpapertickets.com/event/880249>Purchase Tickets Online</a>)",85,1,10.0,8.5
tt2674040,"KEEP ON, KEEPIN' ON (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/989838>Purchase Tickets Online</a>)",312,1,8.0,39.0
tt2689924,"EDIBLE CITY: GROW the REVOLUTION, with Director Talk (Doc Night at The New Parkway) (<a target=""_blank"" href=""http://www.brownpapertickets.com/event/412006"">Purchase Tickets Online</a>)",276,1,6.0,46.0
tt2724064,SHARKNADO (<a target=”_blank” href=http://brownpapertickets.com/event/471654>Purchase Tickets Online</a>),381,1,8.0,47.625
tt2796836,"MEN WITH BEARDS, presented by Devolver (<a target=”_blank” href=http://brownpapertickets.com/event/486098>Purchase Tickets Online</a>)",136,1,8.0,17.0
tt2920540,"20,000 DAYS ON EARTH (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/976320>Purchase Tickets Online</a>)",290,1,8.0,36.25
tt2954776,FIRST COMES LOVE (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/466201>Purchase Tickets Online</a>),48,1,8.0,6.0
tt2991472,"CALIFORNIA HIGH, co-presented by the Video Project and featuring a post-film discussion (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/373?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>)",300,1,10.0,30.0
tt3060670,THE NEW BLACK (Spectrum Queer Media) (<a target=”_blank” href=http://www.brownpapertickets.com/event/423376 >Purchase Tickets Online</a>),492,1,6.0,82.0
tt3162938,"THE TRUE COST, featuring a post-film discussion with Hiroko Kurihara, Lewis Perkins, Lynda Grose, and Matt Reynolds (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/1667750>Purchase Tickets Online</a>)",1120,1,10.0,112.0
tt3199456,THE RETURN TO HOMS (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/706929>Purchase Tickets Online</a>),111,1,8.0,13.875
tt3233704,"BECOMING BULLETPROOF, featuring a post-film Q&A (<a target=”_blank” href=http://brownpapertickets.com/event/2266168>Purchase Tickets Online</a>)",62,1,10.0,6.2
tt3242930,"ANGEL AZUL, co-presented by the Berkeley FILM Foundation and featuring a post-film Q & A (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/2490097>Purchase Tickets Online</a>)",525,1,10.0,52.5
tt3243102,"HAVANA CURVEBALL, co-presented by The Berkeley FILM Foundation and features a post-film Q&A (<a target=”_blank” href=http://brownpapertickets.com/event/1084970>Purchase Tickets Online</a>)",1200,1,10.0,120.0
tt3244466,"LOVE THY NATURE, featuring a post-film Q&A with director Sylvie Rokab (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/1290521>Purchase Tickets Online</a>)",407,1,10.0,40.7
tt3246410,"DOGTOWN REDEMPTION, co-presented by the Berkeley FILM Foundation and featuring a post-film Q&A with director Amir Soltani (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/190?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>)",1550,1,10.0,155.0
tt3280234,"GHOST TOWN TO HAVANA, co-presented by The Berkeley FILM Foundation with post-film Q&A with director Eugene Corr (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/685907>Purchase Tickets Online</a>)",710,1,10.0,71.0
tt3301806,"SAYAMA, pre-film discussion led by the Asian Prisoner Support Committee & East Point Peace Academy (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/1093011>Purchase Tickets Online</a>)",149,1,10.0,14.9
tt3335556,THE MOTHERHOOD ARCHIVES (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/559648>Purchase Tickets Online</a>),170,1,10.0,17.0
tt3345206,"DAMNATION, co-presented by Friends of the River (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/1049871>Purchase Tickets Online</a>)",638,1,10.0,63.8
tt3374866,"PURGATORIO, featuring a post-film Q&A with director Rodrigo Reyes (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/823809>Purchase Tickets Online</a>)",480,1,10.0,48.0
tt3378038,"STATES OF GRACE, featuring a post-film Q&A with co-director Helen Cohen (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/1049816>Purchase Tickets Online</a>)",675,1,10.0,67.5
tt3387276,"SOUND AND CHAOS: THE STORY OF BC STUDIO, with post-film Q&A with Ryan Douglass and Martin Bisi (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/858341>Purchase Tickets Online</a>)",343,1,10.0,34.3
tt3410666,"PAY 2 PLAY, featuring a post-film Q&A with filmmaker John Ennis (<a target=”_blank” href=http://brownpapertickets.com/event/734021>Purchase Tickets Online</a>)",110,1,10.0,11.0
tt3462002,FINDERS KEEPERS (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/2403022>Purchase Tickets Online</a>),72,1,8.0,9.0
tt3472754,"OCCUPY THE FARM, featuring a post-film Q&A (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/1347670>Purchase Tickets Online</a>)",920,1,10.0,92.0
tt3525900,"3 STILL STANDING, featuring a post-film Q&A (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/2220529>Purchase Tickets Online</a>)",242,1,10.0,24.2
tt3576072,"REGARDING SUSAN SONTAG, co-presented by The Berkeley FILM Foundation and featuring a post-film Q&A with director Nancy Kates (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/1556273>Purchase Tickets Online</a>)",673,1,10.0,67.3
tt3690366,"HOW TO SMELL A ROSE: A VISIT WITH RICKY LEACOCK AT HIS FARM IN NORMANDY, featuring a post-film Q&A with director Gina Leibrecht (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/405?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>)",120,1,10.0,12.0
tt3699150,"PLANTPURE NATION, co-presented by <a target=”_blank” href=http://eatdrinkfilms.com/>EatDrinkFilms.com</a> (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/2245447>Purchase Tickets Online</a>)",360,1,8.0,45.0
tt3704008,"OF MEN AND WAR, featuring a post-film Q&A with director Laurent Becue-Renards and Fred Gusman (<a target=”_blank” href=http://brownpapertickets.com/event/2462794>Purchase Tickets Online</a>)",10,1,10.0,1.0
tt3717314,"IT'S GONNA BLOW: SAN DIEGO'S MUSIC UNDERGROUND, featuring a post-film Q&A with director Bill Perrine (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/1290852>Purchase Tickets Online</a>)",106,1,8.0,13.25
tt3723828,"THIS AIN'T NO MOUSE MUSIC, co-presented by The Berkeley FILM Foundation and features a pre-film concert and a post-film Q&A(Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/1252507>Purchase Tickets Online</a>)",747,1,10.0,74.7
tt3748512,HITCHCOCK/TRUFFAUT (Doc Night) (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/329?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>),117,1,8.0,14.625
tt3779276,"FOUR WOMEN, ONE WORLD, co-presented by The Berkeley FILM Foundation and featuring a post-film Q&A with director Jason Cohen and co-producer/editor Tom Christopher (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/1556301>Purchase Tickets Online</a>)",430,1,10.0,43.0
tt3979094,"IN THE  IMAGE: PALESTINIAN WOMEN CAPTURE THE OCCUPATION, co-presented by the Berkeley FILM Foundation and featuring a post-film Q&A with the filmmakers Judith Montell and Emmy Scharlatt (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/2461570>Purchase Tickets Online</a>)",260,1,10.0,26.0
tt4154170,"KORLA, featuring a post-film Q&A with director John Turner (<a target=”_blank” href=http://brownpapertickets.com/event/2342245>Purchase Tickets Online</a>)",499,1,10.0,49.9
tt4194392,"RECORDS COLLECTING DUST, featuring a post-film Q&A with director Jason Blackmore (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/951095>Purchase Tickets Online</a>)",393,1,8.0,49.125
tt4200182,"ALL CONTAINED IN VOID, Presented by PERMATEMP FILMS & VIDEOGRAPHICA (<a target=”_blank” href=http://brownpapertickets.com/event/753473>Purchase Tickets Online</a>)",820,1,10.0,82.0
tt4263482,THE WITCH (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/531?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>),493,1,8.0,61.625
tt4282926,"AN OMNIVOROUS FAMILY'S DILEMMA, co-presented by Factory Farming Awareness Coalition and featuring a post-film discussion (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/2188722>Purchase Tickets Online</a>)",187,1,10.0,18.7
tt4397346,BIKES vs. CARS (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/2462804>Purchase Tickets Online</a>),176,1,8.0,22.0
